Category,Label,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4,2021-Q3,2021-Q2,2021-Q1,2020-Q4,2020-Q3,2020-Q2,2020-Q1,2019-Q4,2019-Q3,2019-Q2,2019-Q1,2018-Q4,2018-Q3,2018-Q2,2018-Q1,2017-Q4,2017-Q3,2017-Q2,2017-Q1,2016-Q4,2016-Q3,2016-Q2,2016-Q1,2015-Q4,2015-Q3,2015-Q2,2015-Q1,2014-Q4,2014-Q3,2014-Q2,2014-Q1,2013-Q4,2013-Q3,2013-Q2,2013-Q1,2012-Q4,2012-Q3,2012-Q2,2012-Q1,2011-Q4,2011-Q3,2011-Q2,2011-Q1
6_Disclosures,Income - Accumulated Foreign Currency Adjustment Including Portion Attributable To Noncontrolling Interest,-20000000.0,-57000000.0,-50000000.0,368000000.0,263000000.0,-506000000.0,254000000.0,-28000000.0,-159000000.0,400000000.0,-238000000.0,53000000.0,80000000.0,737000000.0,-681000000.0,-679000000.0,-52000000.0,-146000000.0,-210000000.0,134000000.0,-165000000.0,282000000.0,220000000.0,51000000.0,-267000000.0,227000000.0,-184000000.0,-34000000.0,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Accumulated Gain Loss Cash Flow Hedge Including Noncontrolling Interest,,,,,,,,,,,,,,,,,,,,,,,1000000.0,4000000.0,-150000000.0,11000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Accumulated Gain Loss Cash Flow Hedge Including Noncontrolling Interest - Foreign Exchange Contract,113000000.0,12000000.0,33000000.0,-283000000.0,-43000000.0,148000000.0,-104000000.0,88000000.0,17000000.0,-26000000.0,13000000.0,-8000000.0,-10000000.0,-15000000.0,11000000.0,4000000.0,1000000.0,4000000.0,2000000.0,-3000000.0,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Accumulated Gain Loss Cash Flow Hedge Including Noncontrolling Interest - Interest Rate Contract,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,0.0,,,,-150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Accumulated Net Investment Gain Loss Including Portion Attributable To Noncontrolling Interest,-1000000.0,0.0,-1000000.0,,,-1000000.0,2000000.0,0.0,0.0,2000000.0,1000000.0,0.0,2000000.0,0.0,-2000000.0,-2000000.0,-1000000.0,-1000000.0,-1000000.0,0.0,1000000.0,0.0,2000000.0,2000000.0,-5000000.0,-1000000.0,0.0,0.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Accumulated Other Comprehensive Income,53000000.0,-46000000.0,-16000000.0,236000000.0,278000000.0,-360000000.0,132000000.0,-3000000.0,-103000000.0,198000000.0,-108000000.0,40000000.0,24000000.0,364000000.0,-385000000.0,-434000000.0,11000000.0,-18000000.0,-138000000.0,85000000.0,-58000000.0,200000000.0,166000000.0,33000000.0,-406000000.0,185000000.0,-128000000.0,-57000000.0,45000000.0,-48000000.0,-38000000.0,-259000000.0,124000000.0,45000000.0,157000000.0,164000000.0,61000000.0,-207000000.0,-20000000.0,-77000000.0,56000000.0,-140000000.0,-43000000.0,146000000.0,-379000000.0,-168000000.0,-280000000.0,8000000.0,2000000.0,58000000.0,135000000.0,35000000.0,-111000000.0,,,,,,,,
6_Disclosures,Income - Accumulated Translation Adjustment Including Portion Attributable To Noncontrolling Interest,37000000.0,-5000000.0,-2000000.0,-121000000.0,-41000000.0,219000000.0,-143000000.0,2000000.0,36000000.0,-169000000.0,107000000.0,-9000000.0,-57000000.0,-326000000.0,290000000.0,244000000.0,67000000.0,83000000.0,70000000.0,-47000000.0,103000000.0,-73000000.0,-57000000.0,-23000000.0,16000000.0,-34000000.0,56000000.0,-22000000.0,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Aoci Including Portion Attributable To Noncontrolling Interest,129000000.0,,-20000000.0,-35000000.0,179000000.0,,9000000.0,64000000.0,-106000000.0,,-117000000.0,36000000.0,15000000.0,,-382000000.0,-433000000.0,15000000.0,,-139000000.0,84000000.0,-59000000.0,,165000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Cash Flow Hedging - Interest Rate Risk,,,,,,,,,,-118000000.0,,,,-123000000.0,,,,-128000000.0,,,-132000000.0,133000000.0,,,-136000000.0,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Euro Denominated Debt,47000000.0,-5000000.0,-2000000.0,-155000000.0,-65000000.0,123000000.0,-77000000.0,14000000.0,44000000.0,-82000000.0,54000000.0,-4000000.0,-35000000.0,-212000000.0,189000000.0,148000000.0,51000000.0,53000000.0,42000000.0,-27000000.0,-87000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Foreign Exchange Contract,118000000.0,13000000.0,34000000.0,-300000000.0,-48000000.0,158000000.0,-110000000.0,91000000.0,22000000.0,-34000000.0,17000000.0,-14000000.0,-10000000.0,-20000000.0,14000000.0,6000000.0,1000000.0,5000000.0,2000000.0,-4000000.0,3000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23000000.0,,,,-10000000.0,,,,
6_Disclosures,Income - Foreign Exchange Contract - General And Administrative Expense,94000000.0,3000000.0,10000000.0,-254000000.0,-101000000.0,233000000.0,-122000000.0,66000000.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23000000.0,,,,-6000000.0,,,,
6_Disclosures,Income - Foreign Exchange Contract - Revenues,-21000000.0,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Foreign Exchange Contract - Sales,,-14000000.0,-16000000.0,-20000000.0,5000000.0,8000000.0,0.0,3000000.0,-3000000.0,-5000000.0,-10000000.0,-8000000.0,-6000000.0,2000000.0,6000000.0,1000000.0,7000000.0,2000000.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-4000000.0,,,,
6_Disclosures,Income - Interest Expense - Interest Rate Contract,,-7000000.0,-2000000.0,-2000000.0,-2000000.0,-7000000.0,-2000000.0,-1000000.0,-2000000.0,-6000000.0,-2000000.0,-1000000.0,-2000000.0,-6000000.0,-2000000.0,-1000000.0,-2000000.0,-6000000.0,-1000000.0,-2000000.0,-1000000.0,-4000000.0,-2000000.0,-1000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Interest Rate Contract,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189000000.0,0.0,0.0,-189000000.0,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Parent,53000000.0,4014000000.0,3911000000.0,3937000000.0,3558000000.0,2982000000.0,3395000000.0,3255000000.0,2908000000.0,2989000000.0,3090000000.0,2885000000.0,2385000000.0,2889000000.0,2114000000.0,1841000000.0,2642000000.0,2361000000.0,2276000000.0,2151000000.0,1770000000.0,1985000000.0,1679000000.0,1453000000.0,1287000000.0,2285000000.0,1980000000.0,1991000000.0,1907000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Useful Life - Building - PPE,,30.0,,,,30.0,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Useful Life - Building Equipment - Maximum - PPE,,15.0,,,,15.0,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Useful Life - Building Equipment - Minimum - PPE,,10.0,,,,10.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Useful Life - Furniture And Fixtures - Maximum - PPE,,6.0,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Useful Life - Furniture And Fixtures - Minimum - PPE,,2.0,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Useful Life - Intangibles - Maximum - Other Intangible Assets,,20.0,,,,20.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Useful Life - Intangibles - Minimum - Other Intangible Assets,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_Integrity_Checks,Metric: Balance Sheet Closure Verified,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,
8_Integrity_Checks,Metric: Balance Sheet Footing Verified,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,
8_Integrity_Checks,Metric: Cash Flow Footing Verified,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
8_Integrity_Checks,Metric: Financials Footing Verified,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
8_Integrity_Checks,Metric: Income Statement Footing Verified,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8_Integrity_Checks,Metric: Operating Measure Conflicts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_Integrity_Checks,Metric: Operating Measure Equation Coverage %,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_Integrity_Checks,Metric: Operating Measure Rows Sourced,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_Integrity_Checks,Metric: Operating Measure Source Confidence %,96.4,88.0,96.4,96.4,96.4,88.0,97.0,97.0,96.4,88.0,97.0,97.0,96.4,88.0,96.4,96.4,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_Integrity_Checks,Metric: Operating Measures Verified,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
